,station_id,name,physical_configuration,lat,lon,altitude,address,capacity,rental_methods,groups,obcn,nearby_distance,post_code,cross_street
249,7269,Toronto Eaton Centre (Yonge St),REGULAR,43.655431,-79.380653,0.0,Toronto Eaton Centre (Yonge St),14,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-0729,1000.0,,
250,7270,Church St / Dundas St E - SMART,SMARTMAPFRAME,43.657024,-79.377257,0.0,Church St / Dundas St E,15,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],437-992-0805,1000.0,,
251,7271,Yonge St / Alexander St - SMART,SMARTMAPFRAME,43.662862,-79.383572,0.0,Yonge St / Alexander St,18,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],437-992-3627,1000.0,,
252,7272,Yonge St / Dundonald St - SMART,REGULAR,43.665801,-79.384796,0.0,Yonge St / Dundonald St,12,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7272-7051'],437-992-6086,1000.0,,
253,7273,Bay St / Charles St - SMART,SMARTMAPFRAME,43.668153,-79.38891,0.0,Bay St / Charles St W,20,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],437-992-7265,1000.0,,
254,7274,Queen's Park Cres E / Grosvenor St - SMART,SMARTMAPFRAME,43.661803,-79.389682,0.0,Queen's Park Cres E / Grosvenor St,12,"['KEY', 'TRANSITCARD', 'PHONE']","['SMART MAP FRAME', 'P7274-7502']",437-992-0939,1000.0,,
255,7275,Queen St W / James St,REGULAR,43.652276,-79.380701,0.0,Queen St W / James St,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7275-7462'],647-669-4331,1000.0,,
256,7276,Bloor St W / Balmuto St,REGULAR,43.669903,-79.387802,0.0,Bloor St W / Balmuto St,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7276-7246'],647-669-4314,1000.0,,
257,7277,Chorley Park - SMART,SMARTMAPFRAME,43.6856,-79.3718,0.0,Chorley Park,12,"['KEY', 'TRANSITCARD', 'PHONE']","['SMART MAP FRAME', 'P7277-7488', 'P7488-7277']",437-992-0849,1000.0,,
258,7278,Mallon Ave / Jones Ave -SMART,SMARTMAPFRAME,43.66587,-79.33443,0.0,Mallon Ave / Jones Ave,15,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],437-992-0901,1000.0,M4M2Z1,
259,7279,Rosehill Ave / Avoca Ave - SMART,SMARTMAPFRAME,43.687999,-79.38906,0.0,Rosehill Ave / Avoca Ave,16,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],437-992-6053,1000.0,,
260,7280,Charles St E / Jarvis St - SMART,SMARTMAPFRAME,43.669604,-79.381171,0.0,Charles St E / Jarvis St,20,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],437-992-7283,1000.0,,
261,7281,Charles St W / Balmuto St - SMART,SMARTMAPFRAME,43.668427,-79.38725,0.0,Charles St W / Balmuto St,16,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],437-992-2844,1000.0,,
262,7282,Adelaide St W / Bay St - SMART,SMARTMAPFRAME,43.650152,-79.379856,0.0,Adelaide St W / Bay St,20,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],437-992-6479,1000.0,,
263,7283,Front St W / Bay St (South Side),REGULAR,43.64595,-79.378761,0.0,Front St W / Bay St (South Side),19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7169-7283'],647-388-9361,1000.0,,
264,7284,York St / King St W - SMART,SMARTMAPFRAME,43.648,-79.3834,0.0,York St / King St W,16,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],437-992-4749,1000.0,,
265,7285,Spadina Ave / Harbord St - SMART,SMARTMAPFRAME,43.6629228,-79.4018451,0.0,Spadina Ave / Harbord St,12,"['KEY', 'TRANSITCARD', 'PHONE']","['SMART MAP FRAME', 'P7285-7170']",437-992-6585,1000.0,,
266,7286,Gerrard St E / Broadview - SMART,SMARTMAPFRAME,43.665656,-79.352055,0.0,Gerrard St E / Broadview,18,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],437-992-0777,1000.0,,
267,7287,Queen St E / Pape Ave - SMART,SMARTMAPFRAME,43.661673,-79.337789,0.0,Queen St E / Pape Ave,8,"['KEY', 'TRANSITCARD', 'PHONE']","['SMART MAP FRAME', 'P7287-7096']",437-992-0758,1000.0,,
268,7288,Humber Bay Shores Park West,REGULAR,43.6224434,-79.480284,0.0,Humber Bay Shores Park West,31,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9762,1000.0,,
269,7289,Humber Bay Shores Park East,REGULAR,43.6308933,-79.4722622,0.0,Humber Bay Shores Park East,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-643-9740,1000.0,,
270,7291,Lakeshore Blvd E / Parliament St,REGULAR,43.647562,-79.36138,0.0,Lakeshore Blvd E / Parliament St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-770-9931,1000.0,,
271,7292,Granby St / Church St - SMART,SMARTMAPFRAME,43.6605302,-79.3787235,0.0,Granby St / Church St -SMART,12,"['KEY', 'TRANSITCARD', 'PHONE']","['SMART MAP FRAME', 'P7292-7079']",647-309-0035,1000.0,,
272,7293,College St / McCaul St,REGULAR,43.65906,-79.393771,0.0,College St / McCaul St,17,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-401-2884,1000.0,,
273,7296,Westmoreland Ave / Fernbank Ave,REGULAR,43.665327,-79.43235,0.0,Westmoreland Ave / Fernbank Ave,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-771-6958,1000.0,,
274,7297,Havelock St / Dufferin Park,REGULAR,43.657343,-79.43112,0.0,Havelock St / Dufferin Park,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-772-3680,1000.0,,
275,7298,Bathurst St / Adelaide St W,REGULAR,43.645324,-79.40345,0.0,Bathurst St / Adelaide St W,25,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-776-9943,1000.0,,
276,7299,Mill St / Parliament St,REGULAR,43.650256,-79.36163,0.0,Mill St / Parliament St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-922-8965,1000.0,,
277,7301,Primrose Ave / Davenport Rd,REGULAR,43.67142,-79.445947,0.0,Primrose Ave / Davenport Rd,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-928-7044,1000.0,,
278,7302,Winona Dr / Davenport Rd,REGULAR,43.674923,-79.430465,0.0,Winona Dr / Davenport Rd,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']","['P7327-7302', 'P7302-7327']",647-308-8067,1000.0,,
279,7303,Queen St. E / Woodward Av,REGULAR,43.665269,-79.319796,0.0,Queen St. E / Woodward Av,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-990-2838,1000.0,,
280,7309,Queen St. E / Rhodes Ave.,REGULAR,43.666224,-79.317693,0.0,Queen St. E / Rhodes Ave.,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-308-0520,1000.0,,
281,7311,Sherbourne St / Isabella St,REGULAR,43.669576,-79.375961,0.0,Sherbourne St / Isabella St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-991-5923,1000.0,,
282,7312,Amelia St. / Sumach St.,REGULAR,43.66852,-79.363525,0.0,Amelia St. / Sumach St.,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7312-7119'],437-991-7841,1000.0,,
283,7313,Coxwell Ave/  Lakeshore Blvd E,REGULAR,43.662771,-79.315223,0.0,Coxwell Ave / Lakeshore Blvd E,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-994-6254,1000.0,,
284,7314,Queen St. E / Eastern Ave,REGULAR,43.667208,-79.312315,0.0,Queen St. E / Eastern Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-995-6804,1000.0,,
285,7315,Queen St E / Hammersmith Ave,REGULAR,43.671349,-79.29451,0.0,Queen St E / Hammersmith Ave,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']","['P7330-7315', 'P7315-7330']",437-995-8093,1000.0,,
286,7316,Queen St. E / Spruce Hill Rd.,REGULAR,43.672571,-79.289,0.0,Queen St. E / Spruce Hill Rd.,14,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-997-7187,1000.0,,
287,7317,Hubbard Blvd / Balsam Av,REGULAR,43.669328,-79.288949,0.0,Hubbard Blvd / Balsam Av,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-999-2694,1000.0,,
288,7318,Hubbard Blvd. / Glen Manor Dr.,REGULAR,43.668633,-79.291162,0.0,Hubbard Blvd. / Glen Manor Dr.,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-283-9121,1000.0,,
289,7319,Lakeshore Blvd E / Knox Ave,REGULAR,43.660206,-79.3244,0.0,Lakeshore Blvd. E / Knox Ave,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7319-7357'],647-286-6124,1000.0,,
290,7320,Front St W / University Ave (1),REGULAR,43.6451635,-79.3831757,0.0,Front St W / University Ave (1),17,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-291-7762,1000.0,,
291,7321,Front St W / University Ave (2),REGULAR,43.6452972,-79.3827914,0.0,Front St W / University Ave (2),17,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-292-3168,1000.0,,
292,7322,King St W / Brant St,REGULAR,43.645062,-79.397345,0.0,King St W / Brant St,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-289-6923,1000.0,M6G1X2,
293,7323,457 King St. W. at Spadina,REGULAR,43.6452091,-79.3960744,0.0,457 King St W.,17,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-295-6273,1000.0,,
294,7324,King St W / Charlotte St,REGULAR,43.645572,-79.39399,0.0,King St W / Charlotte St,17,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-297-6118,1000.0,,
295,7326,Davenport Rd / Lansdowne Ave.,REGULAR,43.671526,-79.44874,0.0,Davenport Rd / Landsdowne Rd,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-308-7857,1000.0,,
296,7327,Davenport Rd / Oakwood Rd - SMART,SMARTMAPFRAME,43.674453,-79.43439,0.0,Davenport Rd / Oakwood Rd - SMART,12,"['KEY', 'TRANSITCARD', 'PHONE']","['SMART MAP FRAME', 'P7327-7302', 'P7302-7327']",647-298-0692,1000.0,,
297,7328,Roxborough St W / Yonge St,REGULAR,43.678077,-79.390328,0.0,Roxborough St W / Yonge St,17,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-618-3390,1000.0,,
298,7329,Crawford St / Queen St W,REGULAR,43.645665,-79.415345,0.0,Crawford St / Queen St W,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-328-3562,1000.0,,
299,7330,Lee Ave / Queen St E,REGULAR,43.669863,-79.297786,0.0,Lee Ave / Queen St E,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']","['P7330-7315', 'P7315-7330']",647-330-2116,1000.0,,
300,7331,Coxwell Ave / Plains Rd,REGULAR,43.69595,-79.328535,0.0,Coxwell Ave / Plains Rd,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7194-7331'],647-338-3505,1000.0,,
301,7332,200 Bloor St. E.,REGULAR,43.671561,-79.38117,0.0,200 Bloor St. E.,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-669-3468,1000.0,,
302,7333,King St E / Victoria St,REGULAR,43.649465,-79.3766,0.0,King St E / Victoria St,18,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-339-5578,1000.0,,
303,7334,Simcoe St / Wellington St North,REGULAR,43.6462176,-79.3855048,0.0,Simcoe St / Wellington St 2,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-400-0149,1000.0,,
304,7335,Bay St / Bloor St W (West Side),REGULAR,43.669244,-79.3894,0.0,1188 Bay St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7384-7335'],647-719-3074,1000.0,M6H1a1,
305,7336,Queen St E / Alton Av,REGULAR,43.663912,-79.327987,0.0,Queen St E / Alton Av,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-402-6382,1000.0,,
306,7337,Gerrard Square Mall (1010 Gerrard St E),REGULAR,43.668553,-79.338673,0.0,Gerrard Square Mall (1010 Gerrard St E),15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-404-3197,1000.0,,
307,7338,Logan Ave / Bain Ave,REGULAR,43.6720273,-79.3470557,0.0,Logan Ave / Bain Ave,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7338-7339'],647-404-6830,1000.0,,
308,7339,Carlaw Ave / Strathcona Ave,REGULAR,43.6753188,-79.3462789,0.0,Carlaw Ave / Strathcona Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7338-7339'],647-407-3193,1000.0,,
309,7340,Blake St / Boultbee Ave,REGULAR,43.672453,-79.338259,0.0,Blake St / Boultbee Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-408-4316,1000.0,,
310,7341,Eastern Ave / Winnifred Ave,REGULAR,43.6592088,-79.3348396,0.0,Eastern Ave / Winnifred Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7342-7341'],647-500-1782,1000.0,,
311,7342,Morse St / Eastern Ave,REGULAR,43.657991,-79.340075,0.0,Morse St / Eastern Ave,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7342-7341'],647-449-8038,1000.0,,
312,7343,Alton Ave / Dundas St E (Greenwood Park),REGULAR,43.66745,-79.329408,0.0,Alton Ave / Dundas St E (Greenwood Park),23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-449-0293,1000.0,,
313,7344,Cherry Beach,REGULAR,43.637764,-79.345359,0.0,Cherry Beach,25,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-501-9648,1000.0,,
314,7345,Cherry Beach Sports Field (55 Unwin Ave),REGULAR,43.640757,-79.343144,0.0,Cherry Beach Sports Field (55 Unwin Ave),15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-504-2481,1000.0,,
315,7346,Logan Av / Gerrard St E,REGULAR,43.6672144,-79.3452697,0.0,Logan Av / Gerrard St E,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-504-9664,1000.0,,
316,7347,Regal Rd / Dufferin St,REGULAR,43.673939,-79.441159,0.0,Regal Rd / Dufferin St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-530-4259,1000.0,,
317,7348,Pape Ave / Gamble Ave,REGULAR,43.690237,-79.350119,0.0,Pape Ave / Gamble Ave,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-530-8374,1000.0,,
318,7349,Gamble Ave / Broadview Ave,REGULAR,43.689211,-79.35438,0.0,Gamble Ave / Broadview Ave,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-6110,1000.0,,
319,7350,Broadview Ave / Westwood Ave,REGULAR,43.6848652,-79.356602,0.0,Broadview Ave/ Westwood Ave,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-502-7565,1000.0,,
320,7351,Pretoria Av / Broadview Av,REGULAR,43.6783213,-79.35822,0.0,Pretoria Av / Broadview Av,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-537-6941,1000.0,,
321,7352,Cosburn Ave / Donlands Ave,REGULAR,43.690537,-79.341307,0.0,Cosburn Ave / Donlands Ave,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-620-2577,1000.0,,
322,7353,Fulton Ave / Pape Ave,REGULAR,43.68395,-79.347046,0.0,Fulton Ave / Pape Ave,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7387-7353'],647-719-4165,1000.0,,
323,7354,Tommy Thompson Park (Leslie Street Spit),REGULAR,43.651737,-79.32325,0.0,Tommy Thompson Park (Leslie Street Spit),19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-618-5143,1000.0,M8Z4T4,
324,7355,Beltline Trail / Chaplin Cres.,REGULAR,43.704461,-79.423122,0.0,Beltline Trail / Chaplin Cres.,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-621-3920,1000.0,,
325,7356,King St E / Ontario St.,REGULAR,43.651885,-79.3649,0.0,King St E / Ontario St.,14,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7506-7356'],647-622-7822,1000.0,,
326,7357,Lakeshore Blvd E /Leslie St,REGULAR,43.659195,-79.329196,0.0,Lakeshore Blvd E / Leslie St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7319-7357'],647-621-7986,1000.0,,
327,7358,Gailbraith Rd / King’s College Cr. (U of T),REGULAR,43.660382,-79.3954,0.0,Gailbraith Rd / King’s College Cr. (U of T),17,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7250-7358'],647-620-9421,1000.0,,
328,7359,Rosedale Park (20 Schofield Ave),REGULAR,43.682645,-79.377557,0.0,Rosedale Park (20 Schofield Ave),23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-627-7470,1000.0,,
329,7360,Concord Av / Dewson St,REGULAR,43.656945,-79.424911,0.0,Concord Av / Dewson St,17,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7196-7360'],647-632-1495,1000.0,,
330,7361,Hocken Ave./Vaughan Rd.,REGULAR,43.6817346,-79.4184725,0.0,Hocken Ave./Vaughan Rd.,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-632-3844,1000.0,,
331,7362,St Clair Ave W / Bathurst St.,REGULAR,43.683296,-79.418734,0.0,St Clair Ave W / Bathurst St.,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-631-4703,1000.0,,
332,7363,Wells Hill Ave / St Clair Ave W,REGULAR,43.683351,-79.41562,0.0,Wells Hill Ave / St Clair Ave W,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-632-4134,1000.0,,
333,7364,Queen St E / Nursewood Rd (Neville Park Loop),REGULAR,43.673831,-79.281455,0.0,Queen St E / Nursewood Rd (Neville Park Loop),19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-638-6254,1000.0,,
334,7365,Kew Beach Ave / Kenilworth Ave,REGULAR,43.666325,-79.3014,0.0,Kew Beach Ave / Kenilworth Ave,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-640-6506,1000.0,,
335,7366,Fort York Blvd / Bathurst St SMART,SMARTMAPFRAME,43.639052,-79.399792,0.0,Fort York Blvd / Bathurst St SMART,20,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],647-640-6519,1000.0,,
336,7367,Alma Ave / Gladstone Ave SMART,SMARTMAPFRAME,43.6448617,-79.42822,0.0,Alma Ave / Gladstone Ave SMART,14,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],647-642-3920,1000.0,,
337,7368,Lisgar St / Dundas St SMART,SMARTMAPFRAME,43.6493472,-79.42668,0.0,Lisgar St / Dundas St SMART,8,"['KEY', 'TRANSITCARD', 'PHONE']","['SMART MAP FRAME', 'P7368-7249']",647-646-6416,1000.0,,
338,7369,Dupont St / Emerson Ave SMART,SMARTMAPFRAME,43.667266,-79.443946,0.0,Dupont St / Emerson Ave  SMART,16,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],647-646-4980,1000.0,,
339,7371,Eglinton Ave W / Henning Ave SMART,SMARTMAPFRAME,43.7063473,-79.40161,0.0,Eglinton Ave W / Henning Ave SMART,20,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],647-640-6538,1000.0,,
340,7372,King St W / Portland St,REGULAR,43.6442859,-79.40074,0.0,King St W / Portland St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-706-3507,1000.0,,
341,7373,George St / King St E,REGULAR,43.6509552,-79.3707,0.0,George St / King St E,14,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-646-9532,1000.0,,
342,7374,Frederick St / The Esplanade,REGULAR,43.6487245,-79.36839,0.0,Frederick St / The Esplanade,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-710-2519,1000.0,,
343,7375,Front St E / Scott St,REGULAR,43.6476616,-79.37549,0.0,Front St E / Scott St,11,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",['P7375-7013'],647-718-7245,1000.0,,
344,7376,Frobisher Ave / Lascelles Blvd,REGULAR,43.696708,-79.40045,0.0,Frobisher Ave / Lascelles Blvd,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-719-1504,1000.0,,
345,7377,Balliol St / Yonge St  SMART,SMARTMAPFRAME,43.6978701,-79.39419,0.0,Balliol St / Yonge St SMART,20,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],647-719-2731,1000.0,,
346,7378,Yonge St / Davisville Ave,REGULAR,43.6975969,-79.39654,0.0,Yonge St / Davisville Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],647-719-3185,1000.0,,
347,7379,Lawton Blvd / Yonge St,REGULAR,43.6910667,-79.39535,0.0,Lawton Blvd / Yonge St,14,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-9410,1000.0,,
348,7380,Erskine Ave / Yonge St SMART,SMARTMAPFRAME,43.7112153,-79.39894,0.0,Erskine Ave / Yonge St SMART,16,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],437-992-5714,1000.0,,
349,7381,Roehampton Ave / Yonge St,REGULAR,43.7080145,-79.39826,0.0,Roehampton Ave / Yonge St,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-8762,1000.0,,
350,7382,Simcoe St / Adelaide St W,REGULAR,43.6481303,-79.38632,0.0,Simcoe St / Adelaide St W,20,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-7395,1000.0,,
351,7383,12 Harbour St,REGULAR,43.6425636,-79.3762,0.0,12 Harbour St,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-7570,1000.0,,
352,7384,Cumberland Ave / Bay St SMART,SMARTMAPFRAME,43.6704537,-79.39014,0.0,Cumberland Ave / Bay St SMART,12,"['KEY', 'TRANSITCARD', 'PHONE']","['SMART MAP FRAME', 'P7384-7335']",437-688-7658,1000.0,,
353,7385,20 Charles St E,ELECTRICBIKESTATION,43.6691099,-79.38551,0.0,20 Charles St E,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-7596,1000.0,,
354,7386,D'Arcy St. /McCaul St. SMART,SMARTMAPFRAME,43.655227,-79.39201,0.0,"D'Arcy St, /McCaul St. SMART",16,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],647-241-3179,1000.0,,
355,7387,Mortimer Ave / Carlaw Ave SMART,SMARTMAPFRAME,43.685167,-79.34962,0.0,Mortimer Ave / Carlaw Ave SMART,12,"['KEY', 'TRANSITCARD', 'PHONE']","['SMART MAP FRAME', 'P7387-7353']",647-271-5899,1000.0,,
356,7388,Broadview Ave / Danforth Ave,REGULAR,43.6772,-79.35858,0.0,Broadview Ave / Danforth Ave,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-7724,1000.0,,
357,7389,College Park- Gerrard Entrance,REGULAR,43.658938,-79.383518,0.0,College Park- Gerrard Entrance,25,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-7824,1000.0,,
358,7391,Yonge St / Dundas Sq,REGULAR,43.655766,-79.3802,0.0,Yonge St / Dundas Sq,27,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-7962,1000.0,,Yonge St / Dundas Sq
359,7392,Woodbine Subway Green P SMART,SMARTMAPFRAME,43.686829,-79.311073,0.0,Woodbine Subway Green P (SMART),20,"['KEY', 'TRANSITCARD', 'PHONE']",['SMART MAP FRAME'],437-688-8082,1000.0,24553,
360,7395,Dentonia Park,REGULAR,43.694341,-79.291416,0.0,Dentonia Park Station,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-8093,1609.34,J4G 29,
361,7398,York St / Harbour St,REGULAR,43.64116,-79.37979,0.0,York St / Harbour St,38,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-8725,1609.34,M5J 0B6,
362,7399,Lower Jarvis / Queens Quay E,REGULAR,43.64422,-79.36927,0.0,Lower Jarvis / Queens Quay E,18,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],416-277-0432,1609.34,M5E 1Z2,
363,7400,Polson Pier,REGULAR,43.641675,-79.354006,0.0,Polson Pier,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-8219,1609.34,M5A 1A5,
364,7402,Wellington St W / Bathurst St - SMART,REGULAR,43.6426245,-79.4024594,0.0,Wellington St W / Bathurst St - SMART,15,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],416-301-1293,1609.34,M5V 1C2,
365,7403,Lascelles Blvd / Eglinton Ave W - SMART,REGULAR,43.70547,-79.40355,0.0,Lascelles Blvd / Eglinton Ave W - SMART,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-8714,1609.34,M4R 1A6,
366,7404,Roehampton Ave / Mount Pleasant Rd - SMART,REGULAR,43.70942,-79.39139,0.0,Roehampton Ave / Mount Pleasant Rd - SMART,19,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],416-302-1740,1609.34,M4P 1R6,
367,7406,Victoria St / Queen St E,REGULAR,43.65294,-79.3783,0.0,Victoria St / Queen St E,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-688-7984,1609.34,M5E 1L4,
368,7407,University Ave / Queen St W,REGULAR,43.65158,-79.38655,0.0,University Ave / Queen St W,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-244-2537,1609.34,M5H 2N5,
369,7408,University Ave / Armoury St - SMART,REGULAR,43.65263,-79.38766,0.0,University Ave / Armoury St - SMART,23,"['KEY', 'CREDITCARD', 'TRANSITCARD', 'PHONE']",[],437-244-2536,1609.34,M5G 1S4,
